fichier,immat,stick,date,tirage,n,groupes,tandems,fuel_lbs,pilote_kg,paras_kg,masse_lbs,statut,sequence,mu_max,mu_max_largage,cg_in,mac,marge_dec,marge_largage,optimal,gap,boites,ecart_sortie,temps,warn
2026-07-12-2.pdf,C208B-A,2,2026-07-12 09:58,,10,3,0,522.5,88.0,825.0,7425.519552537313,ok,True,7.004480914831784,7.004480914831784,203.8482896675794,39.575737451173794,0.5017103324206005,2.3020621955347735,False,0.16408974654899353,3.3686666666666634,22.0,10.700361728668213,
2026-07-14-1.pdf,C208B-A,1,2026-07-14 08:09,,15,5,0,1219.2,88.0,1232.0,9019.495414925372,ok,True,1.9697632600325388,1.9697632600325388,203.42764184042184,38.942231687382304,0.9223581595781525,1.3038086009678125,False,0.23733948808126307,3.6886666666666654,27.0,13.372620105743408,
2026-07-14-10.pdf,C208B-A,10,2026-07-14 14:37,,17,7,0,783.7,88.0,1368.0,8883.929705074626,ok,True,1.9129495405002086,1.9129495405002086,203.58288909867224,39.17603779920519,0.7671109013277544,0.6603299198852142,False,0.11402466023884152,4.58133333333333,22.0,12.851689338684082,
2026-07-14-11.pdf,C208B-A,11,2026-07-14 15:06,,17,6,0,679.2,88.0,1400.0,8849.811873432835,ok,True,1.4780544231955166,1.4780544231955166,203.8301092313025,39.54835727605796,0.5198907686975076,0.6731399750343598,False,0.4663993338716961,7.465999999999998,43.0,13.708150386810303,
2026-07-14-12.pdf,C208B-A,12,2026-07-14 15:28,,17,6,0,574.7,88.0,1405.0,8756.620048059702,ok,True,3.426420461007812,3.426420461007812,203.83598283453802,39.55720306406329,0.5140171654619792,0.5010306243739535,False,0.2697016589130716,5.086666666666666,18.0,12.338256597518921,
2026-07-14-13.pdf,C208B-A,13,2026-07-14 15:47,,11,4,3,471.1,88.0,845.0,7418.041803283582,ok,True,6.112817442044123,6.112817442044123,202.92464781250723,38.18471056100488,1.4253521874927628,3.154768254438693,True,0.009597514524647152,4.682666666666665,22.0,2.7555956840515137,
2026-07-14-14.pdf,C208B-A,14,2026-07-14 17:13,,13,5,0,609.6,88.0,1024.0,7951.235947462686,ok,True,4.481363094060582,4.481363094060582,203.78239743577984,39.47650216231904,0.5676025642201523,2.2847917462390512,True,0.009257793836461973,3.7559999999999967,19.0,11.270183086395264,
2026-07-14-15.pdf,C208B-A,15,2026-07-14 17:38,,16,6,0,505.1,88.0,1305.0,8466.596854029849,ok,True,1.1832865876798435,1.1832865876798435,203.64381702421275,39.26779672321199,0.7061829757872431,1.3343668068862087,False,0.1888477690801031,6.232,23.0,13.970793008804321,
2026-07-14-16.pdf,C208B-A,16,2026-07-14 18:37,,12,5,0,400.6,88.0,963.0,7607.6765155223875,ok,True,4.950156633571277,4.950156633571277,203.67149749312918,39.30948417639937,0.6785025068708137,3.0321574624412904,True,0.009995323722408364,4.699333333333332,25.0,12.579870462417603,
2026-07-14-2.pdf,C208B-A,2,2026-07-14 08:30,,11,5,0,1114.7,88.0,899.0,8180.65994,ok,True,4.488733561142504,4.488733561142504,203.75797634457984,39.439723410511824,0.5920236554201495,2.443270814617847,False,0.2510504384030324,4.3793333333333315,21.0,13.181187868118286,
2026-07-14-3.pdf,C208B-A,3,2026-07-14 08:54,,15,5,0,1010.2,88.0,1214.0,8771.11524,ok,True,2.7192428812039973,2.7192428812039973,203.84778114358917,39.574971601790935,0.5022188564108205,1.4099715373296533,False,0.2556399393116829,4.513999999999998,23.0,16.321966648101807,
2026-07-14-4.pdf,C208B-A,4,2026-07-14 09:16,,14,5,0,906.5,88.0,1139.0,8502.03888925373,ok,True,2.907459761406266,2.907459761406266,203.2514200049283,38.67683735681972,1.0985799950717023,2.862440165869913,False,0.23599915040787028,3.5706666666666638,26.0,17.847436666488647,
2026-07-14-5.pdf,C208B-A,5,2026-07-14 10:10,,17,4,0,802.9,88.0,1377.0,8922.684717910448,ok,True,2.9696265155562265,2.9696265155562265,203.73263882789448,39.401564499841086,0.6173611721055181,0.6033603128155107,False,0.24935030799573382,4.951999999999996,21.0,14.409877061843872,
2026-07-14-6.pdf,C208B-A,6,2026-07-14 10:34,,18,5,0,699.3,88.0,1471.0,9026.739893432834,ok,True,1.5972878104923622,1.5972878104923622,203.65000572446652,39.27711705491947,0.69999427553347,0.6332512134713113,False,0.35137971605354434,6.5859999999999985,38.0,14.628755569458008,
2026-07-14-7.pdf,C208B-A,7,2026-07-14 11:00,,16,6,1,595.7,88.0,1329.0,8609.75549522388,ok,True,3.200115743538132,3.200115743538132,203.80240005193045,39.506626584232606,0.5475999480695464,1.6019898131675916,False,0.09521026421308477,4.952,22.0,12.868359804153442,
2026-07-14-8.pdf,C208B-A,8,2026-07-14 11:41,,18,7,0,609.6,88.0,1471.0,8936.701087462687,ok,True,0.8085883025517033,0.8085883025517033,203.7988098598762,39.50121966848826,0.5511901401237935,0.678093035595623,False,0.34197924487278236,5.912,32.0,16.361618757247925,
2026-07-14-9.pdf,C208B-A,9,2026-07-14 12:08,,15,5,0,505.1,88.0,1279.0,8409.27673402985,ok,True,4.004683101989617,4.004683101989617,203.6458246838667,39.27082030702816,0.704175316133302,2.9880291403442243,False,0.1756589619625513,3.6886666666666668,28.0,12.892633199691772,
2026-07-15-1.pdf,C208B-B,1,2026-07-15 09:17,,14,5,0,696.7,88.0,1150.0,8412.418067462686,ok,True,2.8964133638963543,2.8964133638963543,203.84245215526263,39.56694601696181,0.5075478447373598,2.03531901195376,False,0.1531038032748103,3.755999999999999,18.0,16.35627245903015,
2026-07-15-2.pdf,C208B-B,2,2026-07-15 09:36,,9,3,0,592.2,88.0,690.0,7293.55555402985,ok,True,6.416129210342215,6.416129210342215,203.6581565536009,39.28939240000135,0.6918434463991048,3.1642395866139736,True,0.007685741847310749,1.7179999999999973,8.0,3.475696086883545,
2026-07-15-3.pdf,C208B-B,3,2026-07-15 10:44,,14,5,0,488.5,88.0,1137.0,8175.450544776119,ok,True,4.105182980737569,4.105182980737569,203.82230894366955,39.53660985492404,0.5276910563304398,2.6835423542856915,False,0.23594022957903946,3.941333333333334,20.0,14.36011815071106,
